id	mode_of_inheritance	Gene	confidence_level	name	disease_group	disease_sub_group	status
285	AD	GJB3	2	Intellectual disability	Neurology and neurodevelopmental disorders	Neurodevelopmental disorders	public
285	AD	GLI3	2	Intellectual disability	Neurology and neurodevelopmental disorders	Neurodevelopmental disorders	public
285	AR	GLS	2	Intellectual disability	Neurology and neurodevelopmental disorders	Neurodevelopmental disorders	public
285	AD	GMNN	2	Intellectual disability	Neurology and neurodevelopmental disorders	Neurodevelopmental disorders	public
285	AD	GNAI2	2	Intellectual disability	Neurology and neurodevelopmental disorders	Neurodevelopmental disorders	public
285	AD	GNE	2	Intellectual disability	Neurology and neurodevelopmental disorders	Neurodevelopmental disorders	public
285	AR	GOT2	2	Intellectual disability	Neurology and neurodevelopmental disorders	Neurodevelopmental disorders	public
285	AR	GPSM2	2	Intellectual disability	Neurology and neurodevelopmental disorders	Neurodevelopmental disorders	public
285	AR	GSS	2	Intellectual disability	Neurology and neurodevelopmental disorders	Neurodevelopmental disorders	public
285	AR	GSX2	2	Intellectual disability	Neurology and neurodevelopmental disorders	Neurodevelopmental disorders	public
285	AR	GTF3C3	2	Intellectual disability	Neurology and neurodevelopmental disorders	Neurodevelopmental disorders	public
285	AR	HADHB	2	Intellectual disability	Neurology and neurodevelopmental disorders	Neurodevelopmental disorders	public
285	AR	HARS	2	Intellectual disability	Neurology and neurodevelopmental disorders	Neurodevelopmental disorders	public
285	AR	HAX1	2	Intellectual disability	Neurology and neurodevelopmental disorders	Neurodevelopmental disorders	public
285	AD	HDAC3	2	Intellectual disability	Neurology and neurodevelopmental disorders	Neurodevelopmental disorders	public
285	AR	HEATR3	2	Intellectual disability	Neurology and neurodevelopmental disorders	Neurodevelopmental disorders	public
285	AR	HEATR5B	2	Intellectual disability	Neurology and neurodevelopmental disorders	Neurodevelopmental disorders	public
285	AR	HINT1	2	Intellectual disability	Neurology and neurodevelopmental disorders	Neurodevelopmental disorders	public
285	AD	HIRA	2	Intellectual disability	Neurology and neurodevelopmental disorders	Neurodevelopmental disorders	public
285	AD	HIST1H4I	2	Intellectual disability	Neurology and neurodevelopmental disorders	Neurodevelopmental disorders	public
285	AD	HIST1H4J	2	Intellectual disability	Neurology and neurodevelopmental disorders	Neurodevelopmental disorders	public
285	AD	HNF1B	2	Intellectual disability	Neurology and neurodevelopmental disorders	Neurodevelopmental disorders	public
285	AD	HNRNPD	2	Intellectual disability	Neurology and neurodevelopmental disorders	Neurodevelopmental disorders	public
285	AR	HS2ST1	2	Intellectual disability	Neurology and neurodevelopmental disorders	Neurodevelopmental disorders	public
285	AR	HSPG2	2	Intellectual disability	Neurology and neurodevelopmental disorders	Neurodevelopmental disorders	public
285	AR	HTT	2	Intellectual disability	Neurology and neurodevelopmental disorders	Neurodevelopmental disorders	public
285	AR	IFT27	2	Intellectual disability	Neurology and neurodevelopmental disorders	Neurodevelopmental disorders	public
285	AR	IFT43	2	Intellectual disability	Neurology and neurodevelopmental disorders	Neurodevelopmental disorders	public
285	XL	IL1RAPL2	2	Intellectual disability	Neurology and neurodevelopmental disorders	Neurodevelopmental disorders	public
285	AR	INPP4A	2	Intellectual disability	Neurology and neurodevelopmental disorders	Neurodevelopmental disorders	public
285	AR	IPO8	2	Intellectual disability	Neurology and neurodevelopmental disorders	Neurodevelopmental disorders	public
285	AR	IQSEC1	2	Intellectual disability	Neurology and neurodevelopmental disorders	Neurodevelopmental disorders	public
285	AR	IREB2	2	Intellectual disability	Neurology and neurodevelopmental disorders	Neurodevelopmental disorders	public
285	AR	ISCA2	2	Intellectual disability	Neurology and neurodevelopmental disorders	Neurodevelopmental disorders	public
285	AR	ITFG2	2	Intellectual disability	Neurology and neurodevelopmental disorders	Neurodevelopmental disorders	public
285	AR	ITGA7	2	Intellectual disability	Neurology and neurodevelopmental disorders	Neurodevelopmental disorders	public
285	AD	JAKMIP1	2	Intellectual disability	Neurology and neurodevelopmental disorders	Neurodevelopmental disorders	public
285	AD	JMJD1C	2	Intellectual disability	Neurology and neurodevelopmental disorders	Neurodevelopmental disorders	public
285	AR	KATNB1	2	Intellectual disability	Neurology and neurodevelopmental disorders	Neurodevelopmental disorders	public
285	AD	KCNA1	2	Intellectual disability	Neurology and neurodevelopmental disorders	Neurodevelopmental disorders	public
285	AD	KCNC3	2	Intellectual disability	Neurology and neurodevelopmental disorders	Neurodevelopmental disorders	public
285	AD	KCNK4	2	Intellectual disability	Neurology and neurodevelopmental disorders	Neurodevelopmental disorders	public
285	AD	KIF5B	2	Intellectual disability	Neurology and neurodevelopmental disorders	Neurodevelopmental disorders	public
285	XL	KLHL15	2	Intellectual disability	Neurology and neurodevelopmental disorders	Neurodevelopmental disorders	public
285	AR	LAMB2	2	Intellectual disability	Neurology and neurodevelopmental disorders	Neurodevelopmental disorders	public
285	AR	LARS2	2	Intellectual disability	Neurology and neurodevelopmental disorders	Neurodevelopmental disorders	public
285	XL	LAS1L	2	Intellectual disability	Neurology and neurodevelopmental disorders	Neurodevelopmental disorders	public
285	AD	LINC01578	2	Intellectual disability	Neurology and neurodevelopmental disorders	Neurodevelopmental disorders	public
285	AR	LINGO1	2	Intellectual disability	Neurology and neurodevelopmental disorders	Neurodevelopmental disorders	public
285	AR	LIPT2	2	Intellectual disability	Neurology and neurodevelopmental disorders	Neurodevelopmental disorders	public
285	AD/AR	LMAN2L	2	Intellectual disability	Neurology and neurodevelopmental disorders	Neurodevelopmental disorders	public
285	AR	LMBRD1	2	Intellectual disability	Neurology and neurodevelopmental disorders	Neurodevelopmental disorders	public
285	AD	LMNB2	2	Intellectual disability	Neurology and neurodevelopmental disorders	Neurodevelopmental disorders	public
285	AR	LNPK	2	Intellectual disability	Neurology and neurodevelopmental disorders	Neurodevelopmental disorders	public
285	AR	LRP5	2	Intellectual disability	Neurology and neurodevelopmental disorders	Neurodevelopmental disorders	public
285	AR	LRRC32	2	Intellectual disability	Neurology and neurodevelopmental disorders	Neurodevelopmental disorders	public
285	AD	LRRC7	2	Intellectual disability	Neurology and neurodevelopmental disorders	Neurodevelopmental disorders	public
285	AR	LZTFL1	2	Intellectual disability	Neurology and neurodevelopmental disorders	Neurodevelopmental disorders	public
285	AR	MAL	2	Intellectual disability	Neurology and neurodevelopmental disorders	Neurodevelopmental disorders	public
285	AD	MAPK10	2	Intellectual disability	Neurology and neurodevelopmental disorders	Neurodevelopmental disorders	public
285	AR	MAPKAPK5	2	Intellectual disability	Neurology and neurodevelopmental disorders	Neurodevelopmental disorders	public
285	AD	MARK2	2	Intellectual disability	Neurology and neurodevelopmental disorders	Neurodevelopmental disorders	public
285	AD	MED12L	2	Intellectual disability	Neurology and neurodevelopmental disorders	Neurodevelopmental disorders	public
285	AD	MIR17HG	2	Intellectual disability	Neurology and neurodevelopmental disorders	Neurodevelopmental disorders	public
285	AD	MKL2	2	Intellectual disability	Neurology and neurodevelopmental disorders	Neurodevelopmental disorders	public
285	XL	MMGT1	2	Intellectual disability	Neurology and neurodevelopmental disorders	Neurodevelopmental disorders	public
285	AR	MPV17	2	Intellectual disability	Neurology and neurodevelopmental disorders	Neurodevelopmental disorders	public
285	AD	MSL2	2	Intellectual disability	Neurology and neurodevelopmental disorders	Neurodevelopmental disorders	public
285	AR	NAA20	2	Intellectual disability	Neurology and neurodevelopmental disorders	Neurodevelopmental disorders	public
285	AR	NAGS	2	Intellectual disability	Neurology and neurodevelopmental disorders	Neurodevelopmental disorders	public
285	AR	NBAS	2	Intellectual disability	Neurology and neurodevelopmental disorders	Neurodevelopmental disorders	public
285	AR	NBN	2	Intellectual disability	Neurology and neurodevelopmental disorders	Neurodevelopmental disorders	public
285	AR	NCAPD2	2	Intellectual disability	Neurology and neurodevelopmental disorders	Neurodevelopmental disorders	public
285	AR	NCAPG2	2	Intellectual disability	Neurology and neurodevelopmental disorders	Neurodevelopmental disorders	public
285	AR	NDUFAF1	2	Intellectual disability	Neurology and neurodevelopmental disorders	Neurodevelopmental disorders	public
285	AR	NDUFAF2	2	Intellectual disability	Neurology and neurodevelopmental disorders	Neurodevelopmental disorders	public
285	AR	NDUFAF5	2	Intellectual disability	Neurology and neurodevelopmental disorders	Neurodevelopmental disorders	public
285	AR	NECAP1	2	Intellectual disability	Neurology and neurodevelopmental disorders	Neurodevelopmental disorders	public
285	AD	NFIB	2	Intellectual disability	Neurology and neurodevelopmental disorders	Neurodevelopmental disorders	public
285	AR	NHP2	2	Intellectual disability	Neurology and neurodevelopmental disorders	Neurodevelopmental disorders	public
285	AR	NPHP3	2	Intellectual disability	Neurology and neurodevelopmental disorders	Neurodevelopmental disorders	public
285	AR	NT5C3A	2	Intellectual disability	Neurology and neurodevelopmental disorders	Neurodevelopmental disorders	public
285	AR	NUP107	2	Intellectual disability	Neurology and neurodevelopmental disorders	Neurodevelopmental disorders	public
285	AR	NUP188	2	Intellectual disability	Neurology and neurodevelopmental disorders	Neurodevelopmental disorders	public
285	AR	NUP62	2	Intellectual disability	Neurology and neurodevelopmental disorders	Neurodevelopmental disorders	public
285	AR	NUP85	2	Intellectual disability	Neurology and neurodevelopmental disorders	Neurodevelopmental disorders	public
285	XL	NYX	2	Intellectual disability	Neurology and neurodevelopmental disorders	Neurodevelopmental disorders	public
285	AR	PAM16	2	Intellectual disability	Neurology and neurodevelopmental disorders	Neurodevelopmental disorders	public
285	AD	PARP6	2	Intellectual disability	Neurology and neurodevelopmental disorders	Neurodevelopmental disorders	public
285	AR	PAX1	2	Intellectual disability	Neurology and neurodevelopmental disorders	Neurodevelopmental disorders	public
285	AD	PCBP2	2	Intellectual disability	Neurology and neurodevelopmental disorders	Neurodevelopmental disorders	public
285	AR	PDCD6IP	2	Intellectual disability	Neurology and neurodevelopmental disorders	Neurodevelopmental disorders	public
285	AR	PDE10A	2	Intellectual disability	Neurology and neurodevelopmental disorders	Neurodevelopmental disorders	public
285	AR	PDE6D	2	Intellectual disability	Neurology and neurodevelopmental disorders	Neurodevelopmental disorders	public
285	AR	PDP1	2	Intellectual disability	Neurology and neurodevelopmental disorders	Neurodevelopmental disorders	public
285	AD	PHF14	2	Intellectual disability	Neurology and neurodevelopmental disorders	Neurodevelopmental disorders	public
285	AR	PI4K2A	2	Intellectual disability	Neurology and neurodevelopmental disorders	Neurodevelopmental disorders	public
285	AR	PIK3C2A	2	Intellectual disability	Neurology and neurodevelopmental disorders	Neurodevelopmental disorders	public
285	AR	PISD	2	Intellectual disability	Neurology and neurodevelopmental disorders	Neurodevelopmental disorders	public
285	XL	PJA1	2	Intellectual disability	Neurology and neurodevelopmental disorders	Neurodevelopmental disorders	public
285	AR	PLA2G16	2	Intellectual disability	Neurology and neurodevelopmental disorders	Neurodevelopmental disorders	public
285	AR	PLEKHG2	2	Intellectual disability	Neurology and neurodevelopmental disorders	Neurodevelopmental disorders	public
285	AR	PLXNA2	2	Intellectual disability	Neurology and neurodevelopmental disorders	Neurodevelopmental disorders	public
285	AR	PMPCA	2	Intellectual disability	Neurology and neurodevelopmental disorders	Neurodevelopmental disorders	public
285	AR	PNPO	2	Intellectual disability	Neurology and neurodevelopmental disorders	Neurodevelopmental disorders	public
285	AR	POMK	2	Intellectual disability	Neurology and neurodevelopmental disorders	Neurodevelopmental disorders	public
285	AD/AR	POU1F1	2	Intellectual disability	Neurology and neurodevelopmental disorders	Neurodevelopmental disorders	public
285	AD	PRKACB	2	Intellectual disability	Neurology and neurodevelopmental disorders	Neurodevelopmental disorders	public
285	AD	PRKD1	2	Intellectual disability	Neurology and neurodevelopmental disorders	Neurodevelopmental disorders	public
285	AR	PRODH	2	Intellectual disability	Neurology and neurodevelopmental disorders	Neurodevelopmental disorders	public
285	AR	PRRT2	2	Intellectual disability	Neurology and neurodevelopmental disorders	Neurodevelopmental disorders	public
285	AR	PSMB8	2	Intellectual disability	Neurology and neurodevelopmental disorders	Neurodevelopmental disorders	public
285	AD	PSMC5	2	Intellectual disability	Neurology and neurodevelopmental disorders	Neurodevelopmental disorders	public
285	AD/AR	PTH1R	2	Intellectual disability	Neurology and neurodevelopmental disorders	Neurodevelopmental disorders	public
285	AD	PTHLH	2	Intellectual disability	Neurology and neurodevelopmental disorders	Neurodevelopmental disorders	public
285	AR	PTPA	2	Intellectual disability	Neurology and neurodevelopmental disorders	Neurodevelopmental disorders	public
285	AR	PTRH2	2	Intellectual disability	Neurology and neurodevelopmental disorders	Neurodevelopmental disorders	public
